Log File ID,Timestamp,Node Action
log1,3146.397,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.516 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3151.210,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3151.266,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -115.262 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3151.321,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.969 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3151.377,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.518 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3151.434,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -119.196 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3151.488,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -119.776 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3151.542,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -117.928 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3153.709,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,3153.806,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -123.898 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3153.902,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.348 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3154.000,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -123.177 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3154.816,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,3154.985,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -123.545 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3155.154,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -127.622 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3155.323,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -125.278 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3155.492,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -126.402 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3156.357,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3156.413,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.718 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3156.470,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.335 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3156.523,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.201 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3156.581,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -118.466 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3156.635,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.857 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3156.690,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.676 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3161.503,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3161.560,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.262 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3161.615,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -102.935 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3161.671,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.502 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3161.725,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.909 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3161.780,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.930 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3161.837,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.414 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3162.977,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,3163.074,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -123.653 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3163.170,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -121.158 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3163.267,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -121.970 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3166.650,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3166.706,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.911 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3166.762,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.871 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3166.817,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -108.325 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3166.873,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.964 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3166.928,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -119.751 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3166.984,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.747 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3171.303,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,3171.473,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -124.662 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3171.642,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -127.221 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3171.796,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3171.813,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.639 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3171.853,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.600 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3171.908,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -101.758 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3171.964,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.831 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3171.979,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -126.330 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3172.018,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.559 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3172.074,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.503 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3172.130,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -117.246 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3172.245,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,3172.343,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -121.592 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3172.440,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.785 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3172.536,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -123.547 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3176.943,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3176.999,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.147 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3177.054,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -104.295 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3177.111,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.355 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3177.166,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.642 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3177.221,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.746 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3177.276,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.745 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3181.513,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,3181.611,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -122.800 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3181.708,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.542 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3181.805,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -121.992 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3182.090,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3182.146,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.981 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3182.202,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.186 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3182.257,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.735 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3182.314,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -122.963 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3182.368,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.668 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3182.425,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.812 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3187.236,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3187.236,"gateway transmit to node 6 SACK failed, too much path loss: -123.01886354491066"
log1,3187.288,Sack packet was not received by node 6
log1,3187.290,node 6: missed sack packet
log1,3187.293,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.495 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3187.348,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.481 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3187.404,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.011 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3187.459,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.326 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3187.515,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -116.323 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3187.569,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.659 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3187.790,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,3187.960,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -126.138 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3188.130,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -127.191 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3188.298,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.810 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3188.467,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -127.158 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3190.781,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,3190.879,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -123.060 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3190.974,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -124.053 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3191.073,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -121.518 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3192.383,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3192.439,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.239 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3192.495,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.104 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3192.550,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.503 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3192.605,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.508 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3192.660,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.620 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3192.716,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.264 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3197.529,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3197.586,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -111.917 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3197.641,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -105.103 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3197.698,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -111.709 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3197.753,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -122.373 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3197.807,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.770 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3197.863,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.550 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3200.050,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,3200.147,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -122.726 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3200.244,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.130 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3200.341,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -120.257 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3202.676,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3202.732,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.844 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3202.788,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.060 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3202.844,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -108.792 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3202.899,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.822 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3202.954,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.370 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3203.010,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.168 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3204.278,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,3204.448,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -125.082 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3204.616,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -127.646 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3204.786,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.577 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3204.954,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -126.969 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3207.823,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3207.879,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.365 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3207.936,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -104.167 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3207.991,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -108.366 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3208.045,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -119.990 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3208.101,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -119.505 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3208.155,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.529 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3209.318,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,3209.415,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -123.977 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3209.513,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -124.673 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3209.608,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -123.778 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3212.969,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3213.026,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.963 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3213.082,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.188 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3213.136,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.165 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3213.192,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.220 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3213.248,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.915 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3213.303,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -114.835 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3218.116,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3218.172,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.962 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3218.227,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.074 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3218.284,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.781 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3218.338,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.121 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3218.394,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -119.093 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3218.449,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.762 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,3218.586,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,3218.684,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -120.793 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3218.780,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -122.710 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3218.877,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -122.821 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,3220.765,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,3220.935,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -124.973 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3221.104,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -127.394 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3221.273,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -125.212 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3221.442,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -125.340 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,3223.262,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,3223.319,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.332 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
